date;gracia;pr;eixample;prat;montcada;ciutadella;hebron;badalona
2017-06-14 21:00:00;70.0;76.0;39.0;90.0;48.0;36.0;76.0;46.0
2017-06-14 22:00:00;58.0;51.0;53.0;103.0;57.0;67.0;72.0;33.0
2017-06-14 23:00:00;53.0;29.0;56.0;92.0;34.0;51.0;48.0;24.0
2017-06-15 00:00:00;32.0;35.0;37.0;62.0;29.0;13.0;37.0;1.0
2017-06-15 01:00:00;9.0;34.0;17.0;23.0;26.0;4.0;56.0;5.0
2017-06-15 02:00:00;6.0;32.0;3.0;24.0;24.0;1.0;72.0;26.0
2017-06-15 03:00:00;3.0;18.0;2.0;25.0;20.0;1.0;73.0;13.0
2017-06-15 04:00:00;3.0;32.0;2.0;23.0;8.0;1.0;60.0;18.0
2017-06-15 05:00:00;7.0;39.0;3.0;24.0;3.0;2.0;56.0;23.0
2017-06-15 06:00:00;3.0;23.0;3.0;21.0;3.0;2.0;29.0;19.0
2017-06-15 07:00:00;5.0;8.0;3.0;26.0;5.0;4.0;13.0;9.0
2017-06-15 08:00:00;5.0;11.0;5.0;30.0;9.0;6.0;21.0;24.0
2017-06-15 09:00:00;6.0;47.0;16.0;41.0;19.0;20.0;39.0;41.0
2017-06-15 10:00:00;27.0;91.0;37.0;64.0;58.0;73.0;43.0;54.0
2017-06-15 11:00:00;17.0;83.0;20.0;97.0;71.0;60.0;67.0;86.0
2017-06-15 12:00:00;46.0;91.0;46.0;108.0;93.0;20.0;93.0;112.0
2017-06-16 02:00:00;27.0;9.0;26.0;43.0;9.0;67.0;51.0;78.0
2017-06-16 03:00:00;12.0;15.0;29.0;37.0;7.0;43.0;66.0;96.0
2017-06-16 04:00:00;6.0;7.0;9.0;37.0;4.0;14.0;67.0;68.0
2017-06-16 05:00:00;5.0;6.0;5.0;37.0;5.0;7.0;35.0;40.0
2017-06-16 06:00:00;9.0;2.0;4.0;26.0;5.0;7.0;15.0;4.0
2017-06-16 07:00:00;5.0;6.0;4.0;26.0;4.0;7.0;17.0;6.0
2017-06-16 08:00:00;28.0;41.0;11.0;30.0;16.0;15.0;59.0;35.0
2017-06-16 09:00:00;28.0;52.0;29.0;37.0;59.0;76.0;70.0;85.0
2017-06-16 10:00:00;60.0;94.0;59.0;99.0;101.0;90.0;101.0;110.0
2017-06-16 11:00:00;57.0;90.0;51.0;120.0;92.0;97.0;106.0;113.0
2017-06-16 12:00:00;57.0;110.0;61.0;119.0;103.0;30.0;113.0;118.0
2017-06-16 13:00:00;75.0;114.0;55.0;107.0;101.0;31.0;125.0;99.0
2017-06-16 14:00:00;93.0;124.0;76.0;129.0;105.0;40.0;132.0;113.0
2017-06-16 15:00:00;96.0;118.0;80.0;123.0;111.0;37.0;135.0;120.0
2017-06-16 16:00:00;81.0;115.0;70.0;125.0;108.0;50.0;125.0;112.0
2017-06-16 17:00:00;80.0;113.0;67.0;123.0;111.0;58.0;118.0;85.0
2017-06-16 18:00:00;78.0;114.0;71.0;125.0;106.0;86.0;119.0;67.0
2017-06-16 19:00:00;85.0;108.0;73.0;128.0;101.0;94.0;113.0;91.0
2017-06-16 20:00:00;79.0;99.0;71.0;124.0;95.0;92.0;102.0;83.0
2017-06-16 21:00:00;69.0;87.0;69.0;122.0;80.0;81.0;93.0;74.0
2017-06-16 22:00:00;68.0;80.0;65.0;125.0;65.0;75.0;92.0;68.0
2017-06-16 23:00:00;63.0;53.0;60.0;116.0;47.0;57.0;77.0;45.0
2017-06-17 00:00:00;72.0;72.0;62.0;99.0;57.0;63.0;87.0;31.0
2017-06-17 01:00:00;71.0;70.0;72.0;91.0;48.0;63.0;60.0;40.0
2017-06-17 02:00:00;65.0;49.0;58.0;84.0;43.0;75.0;77.0;68.0
2017-06-17 03:00:00;79.0;55.0;54.0;59.0;41.0;63.0;88.0;70.0
2017-06-17 04:00:00;76.0;77.0;61.0;69.0;40.0;57.0;91.0;63.0
2017-06-17 05:00:00;72.0;80.0;69.0;62.0;30.0;42.0;97.0;63.0
2017-06-17 06:00:00;69.0;82.0;76.0;56.0;28.0;25.0;92.0;66.0
2017-06-17 07:00:00;34.0;79.0;33.0;60.0;16.0;36.0;90.0;63.0
2017-06-17 08:00:00;42.0;52.0;35.0;76.0;40.0;60.0;79.0;78.0
2017-06-28 13:00:00;49.0;73.0;44.0;62.0;66.0;35.0;83.0;68.0
2017-06-28 14:00:00;58.0;70.0;48.0;63.0;73.0;69.0;79.0;64.0
2017-06-28 15:00:00;64.0;72.0;50.0;61.0;77.0;76.0;82.0;63.0
2017-06-28 16:00:00;55.0;66.0;45.0;68.0;72.0;67.0;80.0;70.0
2017-06-28 17:00:00;53.0;69.0;50.0;73.0;70.0;70.0;82.0;70.0
2017-06-28 18:00:00;52.0;81.0;60.0;85.0;59.0;77.0;91.0;70.0
2017-06-28 19:00:00;63.0;78.0;56.0;81.0;79.0;68.0;88.0;75.0
2017-06-28 20:00:00;54.0;66.0;44.0;63.0;77.0;60.0;73.0;61.0
2017-06-28 21:00:00;45.0;61.0;32.0;49.0;52.0;58.0;55.0;58.0
2017-06-28 22:00:00;45.0;56.0;36.0;56.0;44.0;53.0;49.0;52.0
2017-06-28 23:00:00;44.0;52.0;43.0;58.0;49.0;58.0;57.0;59.0
2017-06-29 00:00:00;63.0;73.0;58.0;68.0;54.0;73.0;75.0;56.0
2017-06-29 01:00:00;47.0;63.0;50.0;49.0;39.0;54.0;55.0;47.0
2017-06-29 02:00:00;29.0;44.0;30.0;50.0;45.0;30.0;23.0;49.0
2017-06-29 03:00:00;54.0;35.0;57.0;31.0;37.0;35.0;22.0;51.0
2017-06-29 04:00:00;38.0;32.0;36.0;22.0;22.0;46.0;26.0;16.0
2017-06-29 05:00:00;38.0;47.0;37.0;13.0;11.0;25.0;40.0;11.0
2017-06-29 06:00:00;43.0;34.0;40.0;8.0;7.0;28.0;55.0;17.0
2017-06-29 07:00:00;35.0;42.0;22.0;9.0;1.0;44.0;42.0;30.0
2017-06-29 08:00:00;37.0;47.0;18.0;21.0;15.0;52.0;52.0;28.0
2017-06-29 09:00:00;41.0;50.0;32.0;34.0;48.0;53.0;58.0;41.0
2017-06-29 12:00:00;61.0;66.0;48.0;56.0;69.0;71.0;76.0;65.0
2017-06-29 13:00:00;59.0;71.0;53.0;61.0;76.0;78.0;81.0;72.0
2017-06-29 14:00:00;67.0;72.0;61.0;67.0;80.0;84.0;85.0;76.0
2017-06-29 15:00:00;63.0;77.0;60.0;69.0;81.0;64.0;85.0;74.0
2017-06-29 16:00:00;59.0;76.0;58.0;64.0;84.0;68.0;89.0;69.0
2017-06-29 17:00:00;67.0;81.0;63.0;67.0;83.0;84.0;89.0;76.0
2017-06-29 18:00:00;71.0;83.0;58.0;68.0;81.0;86.0;91.0;76.0
2017-06-29 19:00:00;59.0;78.0;57.0;71.0;79.0;74.0;84.0;76.0
2017-06-29 20:00:00;52.0;68.0;54.0;69.0;68.0;70.0;78.0;62.0
2017-06-29 21:00:00;51.0;64.0;47.0;67.0;60.0;65.0;69.0;59.0
2017-06-29 22:00:00;52.0;63.0;58.0;60.0;49.0;66.0;67.0;63.0
2017-06-29 23:00:00;39.0;64.0;49.0;58.0;50.0;66.0;58.0;63.0
2017-06-30 00:00:00;49.0;56.0;47.0;50.0;43.0;65.0;52.0;62.0
2017-06-30 01:00:00;49.0;58.0;52.0;54.0;38.0;68.0;53.0;63.0
2017-06-30 02:00:00;57.0;64.0;55.0;54.0;34.0;67.0;62.0;66.0
2017-06-30 03:00:00;58.0;68.0;57.0;52.0;32.0;67.0;67.0;68.0
2017-06-30 04:00:00;57.0;66.0;56.0;55.0;32.0;66.0;60.0;60.0
2017-06-30 05:00:00;47.0;58.0;43.0;47.0;21.0;51.0;49.0;59.0
2017-06-30 06:00:00;28.0;32.0;23.0;26.0;9.0;31.0;35.0;27.0
2017-06-30 07:00:00;10.0;19.0;8.0;15.0;5.0;14.0;13.0;8.0
2017-06-30 08:00:00;20.0;28.0;22.0;15.0;8.0;28.0;49.0;28.0
2017-06-30 09:00:00;35.0;48.0;29.0;38.0;21.0;45.0;61.0;35.0
2017-06-30 10:00:00;48.0;60.0;38.0;54.0;49.0;52.0;71.0;59.0
2017-06-30 11:00:00;48.0;61.0;30.0;58.0;67.0;69.0;75.0;73.0
2017-06-30 12:00:00;38.0;68.0;32.0;64.0;73.0;75.0;75.0;78.0
2017-06-30 15:00:00;65.0;75.0;59.0;74.0;78.0;71.0;84.0;74.0
2017-06-30 16:00:00;60.0;73.0;54.0;73.0;77.0;76.0;82.0;68.0
2017-06-30 17:00:00;62.0;74.0;51.0;62.0;77.0;74.0;80.0;71.0
2017-06-30 18:00:00;64.0;73.0;47.0;63.0;75.0;73.0;81.0;67.0
2017-06-30 19:00:00;67.0;76.0;58.0;66.0;76.0;79.0;82.0;71.0
2017-06-30 20:00:00;57.0;70.0;51.0;62.0;72.0;70.0;71.0;62.0
2017-06-30 21:00:00;50.0;66.0;40.0;57.0;67.0;63.0;65.0;67.0
2017-06-30 22:00:00;41.0;48.0;46.0;55.0;58.0;68.0;61.0;69.0
2017-06-30 23:00:00;40.0;51.0;50.0;57.0;49.0;70.0;62.0;68.0
2017-07-01 00:00:00;51.0;55.0;53.0;57.0;42.0;68.0;70.0;65.0
2017-07-01 01:00:00;49.0;60.0;45.0;62.0;45.0;64.0;72.0;66.0
2017-07-01 02:00:00;52.0;62.0;51.0;64.0;40.0;63.0;61.0;52.0
2017-07-01 03:00:00;47.0;47.0;51.0;42.0;32.0;57.0;23.0;46.0
2017-07-01 04:00:00;46.0;46.0;45.0;19.0;22.0;59.0;40.0;35.0
2017-07-01 05:00:00;50.0;51.0;37.0;21.0;19.0;50.0;52.0;44.0
2017-07-01 06:00:00;44.0;48.0;36.0;43.0;47.0;48.0;53.0;51.0
2017-07-01 07:00:00;56.0;61.0;44.0;38.0;56.0;62.0;66.0;56.0
2017-07-01 08:00:00;56.0;62.0;44.0;46.0;61.0;63.0;66.0;57.0
2017-07-01 09:00:00;55.0;62.0;45.0;49.0;60.0;64.0;67.0;58.0
2017-07-01 10:00:00;57.0;63.0;44.0;52.0;63.0;67.0;68.0;57.0
2017-07-01 11:00:00;60.0;66.0;55.0;58.0;67.0;67.0;74.0;67.0
2017-07-01 12:00:00;50.0;70.0;45.0;63.0;70.0;68.0;76.0;70.0
2017-07-01 13:00:00;39.0;77.0;49.0;73.0;70.0;79.0;73.0;79.0
2017-07-01 14:00:00;52.0;86.0;59.0;78.0;86.0;82.0;88.0;74.0
2017-07-01 15:00:00;68.0;91.0;67.0;80.0;81.0;83.0;87.0;84.0
2017-07-01 16:00:00;67.0;93.0;74.0;82.0;84.0;90.0;96.0;88.0
2017-07-01 17:00:00;72.0;86.0;59.0;87.0;88.0;89.0;96.0;90.0
2017-07-01 18:00:00;76.0;79.0;63.0;88.0;83.0;80.0;86.0;87.0
2017-07-01 19:00:00;73.0;75.0;54.0;81.0;80.0;77.0;84.0;86.0
2017-07-01 20:00:00;67.0;71.0;54.0;76.0;80.0;75.0;81.0;84.0
2017-07-01 21:00:00;62.0;67.0;47.0;76.0;67.0;77.0;75.0;83.0
2017-07-01 22:00:00;61.0;58.0;55.0;74.0;60.0;72.0;75.0;80.0
2017-07-01 23:00:00;56.0;61.0;52.0;57.0;51.0;75.0;73.0;75.0
2017-07-02 00:00:00;46.0;59.0;44.0;23.0;42.0;71.0;61.0;64.0
2017-07-02 01:00:00;43.0;60.0;47.0;22.0;33.0;58.0;61.0;53.0
2017-07-02 02:00:00;46.0;59.0;51.0;26.0;21.0;60.0;64.0;49.0
2017-07-02 03:00:00;41.0;47.0;36.0;35.0;16.0;50.0;49.0;38.0
2017-07-02 04:00:00;40.0;44.0;37.0;39.0;25.0;41.0;51.0;42.0
2017-07-02 05:00:00;44.0;47.0;40.0;40.0;44.0;48.0;54.0;45.0
2017-07-02 06:00:00;45.0;51.0;43.0;43.0;43.0;52.0;52.0;30.0
2017-07-02 07:00:00;45.0;50.0;43.0;36.0;44.0;51.0;51.0;43.0
2017-07-02 09:00:00;48.0;53.0;41.0;43.0;51.0;54.0;57.0;48.0
2017-07-02 10:00:00;51.0;59.0;51.0;46.0;55.0;59.0;61.0;53.0
2017-07-02 11:00:00;59.0;61.0;54.0;52.0;63.0;46.0;68.0;59.0
2017-07-02 12:00:00;54.0;64.0;45.0;58.0;68.0;63.0;75.0;72.0
2017-07-02 13:00:00;55.0;74.0;52.0;65.0;67.0;66.0;65.0;70.0
2017-07-02 14:00:00;60.0;79.0;58.0;69.0;68.0;59.0;84.0;75.0
2017-07-02 15:00:00;68.0;85.0;70.0;73.0;84.0;63.0;93.0;80.0
2017-07-02 16:00:00;68.0;85.0;64.0;73.0;80.0;71.0;91.0;86.0
2017-07-02 17:00:00;64.0;81.0;64.0;73.0;81.0;71.0;88.0;84.0
2017-07-02 18:00:00;60.0;77.0;61.0;67.0;75.0;69.0;84.0;83.0
2017-07-02 19:00:00;56.0;74.0;49.0;76.0;68.0;61.0;79.0;78.0
2017-07-02 20:00:00;43.0;72.0;36.0;73.0;73.0;61.0;66.0;80.0
2017-07-02 21:00:00;48.0;66.0;27.0;66.0;68.0;64.0;69.0;80.0
2017-07-02 22:00:00;41.0;63.0;32.0;60.0;63.0;63.0;66.0;76.0
2017-07-02 23:00:00;39.0;48.0;35.0;59.0;62.0;52.0;34.0;75.0
2017-07-03 00:00:00;36.0;30.0;20.0;44.0;45.0;48.0;20.0;45.0
2017-07-03 01:00:00;48.0;30.0;43.0;24.0;36.0;48.0;11.0;42.0
2017-07-03 02:00:00;51.0;29.0;44.0;14.0;27.0;44.0;11.0;45.0
2017-07-03 03:00:00;34.0;38.0;37.0;21.0;18.0;32.0;17.0;29.0
2017-07-03 04:00:00;32.0;29.0;29.0;16.0;9.0;11.0;21.0;13.0
2017-07-03 05:00:00;20.0;20.0;8.0;11.0;4.0;2.0;9.0;7.0
2017-07-03 06:00:00;4.0;19.0;3.0;12.0;2.0;3.0;6.0;4.0
2017-07-03 07:00:00;8.0;9.0;4.0;11.0;1.0;4.0;13.0;7.0
2017-07-03 08:00:00;14.0;17.0;9.0;18.0;8.0;12.0;27.0;13.0
2017-07-03 09:00:00;13.0;38.0;20.0;40.0;23.0;22.0;38.0;31.0
2017-07-03 10:00:00;33.0;48.0;40.0;65.0;48.0;29.0;53.0;37.0
2017-07-03 11:00:00;40.0;63.0;36.0;76.0;47.0;50.0;70.0;58.0
2017-07-03 13:00:00;54.0;83.0;49.0;91.0;75.0;68.0;90.0;83.0
2017-07-03 14:00:00;60.0;87.0;56.0;88.0;84.0;68.0;98.0;83.0
2017-07-03 15:00:00;58.0;84.0;53.0;86.0;78.0;52.0;95.0;74.0
2017-07-03 16:00:00;58.0;80.0;50.0;79.0;83.0;50.0;91.0;68.0
2017-07-03 17:00:00;54.0;79.0;50.0;84.0;77.0;55.0;88.0;68.0
2017-07-03 18:00:00;51.0;79.0;46.0;88.0;78.0;58.0;85.0;63.0
2017-07-03 19:00:00;49.0;74.0;45.0;83.0;69.0;42.0;83.0;56.0
2017-07-03 20:00:00;46.0;64.0;39.0;80.0;63.0;28.0;75.0;50.0
2017-07-03 21:00:00;40.0;52.0;43.0;76.0;48.0;35.0;59.0;41.0
2017-07-03 22:00:00;32.0;45.0;42.0;77.0;36.0;37.0;67.0;40.0
2017-07-03 23:00:00;31.0;18.0;40.0;69.0;20.0;35.0;41.0;19.0
2017-07-04 00:00:00;20.0;21.0;34.0;68.0;21.0;30.0;24.0;15.0
2017-07-04 01:00:00;17.0;30.0;26.0;20.0;9.0;22.0;42.0;11.0
2017-07-04 02:00:00;13.0;14.0;13.0;18.0;5.0;12.0;43.0;16.0
2017-07-04 03:00:00;11.0;23.0;4.0;12.0;2.0;4.0;23.0;7.0
2017-07-04 04:00:00;6.0;17.0;2.0;12.0;1.0;3.0;25.0;1.0
2017-07-04 05:00:00;2.0;21.0;2.0;13.0;1.0;2.0;16.0;3.0
2017-07-04 06:00:00;2.0;14.0;3.0;15.0;1.0;3.0;14.0;4.0
2017-07-04 07:00:00;8.0;5.0;4.0;19.0;1.0;4.0;13.0;6.0
2017-07-04 08:00:00;4.0;14.0;5.0;22.0;6.0;10.0;20.0;14.0
2017-07-04 09:00:00;6.0;22.0;6.0;29.0;17.0;18.0;25.0;28.0
2017-07-04 17:00:00;46.0;70.0;34.0;72.0;65.0;55.0;82.0;80.0
2017-07-04 18:00:00;39.0;70.0;30.0;76.0;62.0;34.0;80.0;77.0
2017-07-04 19:00:00;37.0;63.0;34.0;71.0;52.0;20.0;77.0;68.0
2017-07-04 20:00:00;45.0;63.0;36.0;82.0;48.0;42.0;73.0;58.0
2017-07-04 21:00:00;45.0;52.0;30.0;81.0;42.0;34.0;63.0;47.0
2017-07-04 22:00:00;42.0;44.0;33.0;71.0;30.0;38.0;56.0;33.0
2017-07-04 23:00:00;38.0;26.0;31.0;46.0;27.0;35.0;54.0;21.0
2017-07-05 00:00:00;32.0;14.0;21.0;32.0;18.0;36.0;16.0;6.0
2017-07-05 01:00:00;30.0;30.0;32.0;14.0;14.0;33.0;16.0;9.0
2017-07-05 02:00:00;36.0;37.0;36.0;16.0;8.0;26.0;35.0;8.0
2017-07-05 03:00:00;30.0;43.0;31.0;14.0;4.0;7.0;36.0;6.0
2017-07-05 04:00:00;23.0;37.0;19.0;13.0;1.0;2.0;21.0;2.0
2017-07-05 05:00:00;20.0;30.0;5.0;13.0;1.0;3.0;13.0;3.0
2017-07-05 06:00:00;4.0;9.0;3.0;12.0;1.0;3.0;5.0;1.0
2017-07-05 07:00:00;4.0;6.0;4.0;14.0;1.0;4.0;13.0;3.0
2017-07-05 08:00:00;13.0;26.0;10.0;20.0;5.0;11.0;35.0;16.0
2017-07-05 09:00:00;22.0;34.0;20.0;25.0;16.0;31.0;49.0;42.0
2017-07-06 02:00:00;39.0;40.0;40.0;44.0;8.0;39.0;42.0;33.0
2017-07-06 03:00:00;30.0;39.0;25.0;29.0;3.0;25.0;47.0;27.0
2017-07-06 04:00:00;34.0;35.0;19.0;28.0;2.0;17.0;39.0;22.0
2017-07-06 05:00:00;22.0;19.0;15.0;25.0;4.0;9.0;33.0;11.0
2017-07-06 06:00:00;35.0;30.0;26.0;24.0;2.0;15.0;22.0;21.0
2017-07-06 07:00:00;23.0;37.0;15.0;20.0;2.0;25.0;46.0;70.0
2017-07-06 08:00:00;25.0;54.0;27.0;24.0;7.0;36.0;62.0;47.0
2017-07-06 09:00:00;33.0;48.0;33.0;30.0;12.0;56.0;69.0;27.0
2017-07-06 10:00:00;41.0;53.0;39.0;66.0;63.0;47.0;68.0;66.0
2017-07-06 11:00:00;39.0;56.0;37.0;62.0;72.0;68.0;84.0;95.0
2017-07-06 12:00:00;72.0;68.0;62.0;82.0;93.0;82.0;92.0;103.0
2017-07-06 17:00:00;49.0;71.0;51.0;72.0;74.0;62.0;83.0;86.0
2017-07-06 18:00:00;45.0;65.0;43.0;80.0;77.0;66.0;76.0;90.0
2017-07-06 19:00:00;29.0;46.0;27.0;77.0;65.0;70.0;70.0;87.0
2017-07-06 20:00:00;38.0;33.0;40.0;57.0;63.0;67.0;66.0;85.0
2017-07-06 21:00:00;52.0;41.0;44.0;64.0;71.0;64.0;73.0;84.0
2017-07-06 22:00:00;50.0;54.0;50.0;57.0;48.0;64.0;66.0;88.0
2017-07-06 23:00:00;58.0;62.0;54.0;60.0;71.0;56.0;82.0;81.0
2017-07-07 00:00:00;57.0;61.0;50.0;61.0;36.0;51.0;70.0;68.0
2017-07-07 01:00:00;56.0;41.0;41.0;67.0;22.0;53.0;33.0;67.0
2017-07-07 02:00:00;63.0;55.0;43.0;69.0;16.0;52.0;19.0;59.0
2017-07-07 03:00:00;54.0;40.0;45.0;56.0;12.0;53.0;33.0;42.0
2017-07-07 04:00:00;55.0;52.0;51.0;16.0;5.0;47.0;56.0;40.0
2017-07-07 05:00:00;37.0;49.0;36.0;1.0;3.0;23.0;50.0;26.0
2017-07-07 06:00:00;12.0;10.0;10.0;2.0;3.0;2.0;40.0;2.0
2017-07-07 07:00:00;14.0;8.0;8.0;3.0;3.0;5.0;30.0;5.0
2017-07-07 08:00:00;26.0;32.0;10.0;5.0;12.0;11.0;51.0;28.0
2017-07-07 09:00:00;42.0;68.0;21.0;40.0;29.0;39.0;68.0;60.0
2017-07-07 10:00:00;46.0;74.0;40.0;51.0;54.0;67.0;91.0;77.0
2017-07-07 11:00:00;57.0;65.0;45.0;65.0;78.0;69.0;91.0;87.0
2017-07-07 15:00:00;65.0;78.0;52.0;65.0;102.0;64.0;99.0;92.0
2017-07-07 16:00:00;62.0;80.0;56.0;68.0;107.0;68.0;105.0;92.0
2017-07-07 17:00:00;56.0;71.0;54.0;63.0;102.0;69.0;98.0;89.0
2017-07-07 18:00:00;52.0;66.0;44.0;38.0;98.0;70.0;94.0;90.0
2017-07-07 19:00:00;53.0;66.0;36.0;72.0;90.0;66.0;88.0;85.0
2017-07-07 20:00:00;62.0;72.0;27.0;46.0;77.0;70.0;87.0;87.0
2017-07-07 21:00:00;44.0;58.0;33.0;24.0;59.0;64.0;80.0;83.0
2017-07-07 22:00:00;62.0;70.0;38.0;30.0;41.0;69.0;63.0;70.0
2017-07-07 23:00:00;59.0;61.0;49.0;69.0;44.0;75.0;55.0;57.0
2017-07-08 00:00:00;55.0;45.0;27.0;70.0;28.0;68.0;34.0;29.0
2017-07-08 01:00:00;35.0;31.0;32.0;12.0;9.0;53.0;34.0;24.0
2017-07-08 02:00:00;14.0;12.0;13.0;11.0;5.0;25.0;38.0;17.0
2017-07-08 03:00:00;4.0;14.0;5.0;5.0;3.0;3.0;34.0;10.0
2017-07-08 04:00:00;33.0;53.0;12.0;6.0;21.0;23.0;58.0;38.0
2017-07-08 05:00:00;27.0;63.0;13.0;43.0;30.0;73.0;65.0;28.0
2017-07-08 06:00:00;56.0;69.0;34.0;52.0;14.0;76.0;60.0;74.0
2017-07-08 07:00:00;72.0;80.0;55.0;51.0;8.0;77.0;64.0;77.0
2017-07-08 08:00:00;75.0;85.0;57.0;59.0;31.0;77.0;78.0;76.0
2017-07-08 09:00:00;72.0;83.0;55.0;84.0;56.0;79.0;76.0;76.0
2017-07-08 10:00:00;61.0;79.0;38.0;77.0;67.0;82.0;72.0;80.0
2017-07-08 11:00:00;67.0;76.0;49.0;66.0;80.0;85.0;81.0;91.0
2017-07-08 12:00:00;72.0;86.0;64.0;93.0;81.0;85.0;99.0;97.0
2017-07-08 13:00:00;73.0;85.0;69.0;85.0;94.0;80.0;94.0;97.0
2017-07-08 14:00:00;90.0;99.0;79.0;96.0;103.0;88.0;110.0;104.0
2017-07-08 15:00:00;91.0;98.0;86.0;100.0;104.0;92.0;113.0;107.0
2017-07-08 16:00:00;93.0;97.0;87.0;102.0;100.0;93.0;111.0;106.0
2017-07-08 17:00:00;92.0;99.0;87.0;102.0;102.0;92.0;111.0;110.0
2017-07-08 18:00:00;87.0;96.0;83.0;101.0;98.0;92.0;108.0;109.0
2017-07-08 19:00:00;83.0;91.0;74.0;95.0;99.0;83.0;105.0;106.0
2017-07-08 20:00:00;76.0;79.0;62.0;89.0;95.0;76.0;99.0;100.0
2017-07-08 21:00:00;65.0;70.0;54.0;86.0;89.0;69.0;93.0;92.0
2017-07-08 22:00:00;62.0;69.0;57.0;75.0;79.0;66.0;90.0;89.0
2017-07-08 23:00:00;54.0;58.0;39.0;60.0;53.0;56.0;65.0;79.0
2017-07-09 00:00:00;40.0;41.0;42.0;46.0;41.0;23.0;49.0;75.0
2017-07-09 01:00:00;29.0;26.0;22.0;42.0;24.0;32.0;32.0;60.0
2017-07-09 02:00:00;26.0;24.0;17.0;25.0;10.0;35.0;36.0;48.0
2017-07-09 03:00:00;39.0;30.0;39.0;17.0;6.0;31.0;48.0;27.0
2017-07-09 04:00:00;49.0;49.0;45.0;15.0;6.0;24.0;63.0;19.0
2017-07-09 05:00:00;73.0;86.0;56.0;10.0;11.0;47.0;88.0;37.0
2017-07-09 06:00:00;57.0;77.0;56.0;15.0;27.0;66.0;79.0;49.0
2017-07-09 07:00:00;60.0;59.0;66.0;44.0;41.0;51.0;93.0;35.0
2017-07-09 08:00:00;75.0;87.0;72.0;61.0;66.0;79.0;99.0;57.0
2017-07-09 09:00:00;87.0;87.0;72.0;76.0;84.0;70.0;101.0;76.0
2017-07-09 10:00:00;92.0;93.0;73.0;85.0;91.0;100.0;104.0;85.0
2017-07-09 11:00:00;98.0;100.0;87.0;86.0;96.0;75.0;113.0;88.0
2017-07-09 12:00:00;91.0;107.0;91.0;93.0;104.0;71.0;102.0;96.0
2017-07-09 13:00:00;96.0;113.0;94.0;91.0;117.0;87.0;129.0;102.0
2017-07-09 14:00:00;96.0;110.0;93.0;96.0;121.0;75.0;129.0;106.0
2017-07-09 15:00:00;92.0;110.0;86.0;97.0;113.0;78.0;122.0;111.0
2017-07-09 16:00:00;95.0;118.0;96.0;104.0;110.0;97.0;127.0;112.0
2017-07-09 17:00:00;76.0;115.0;81.0;90.0;111.0;102.0;122.0;121.0
2017-07-09 18:00:00;90.0;93.0;79.0;83.0;116.0;96.0;120.0;129.0
2017-07-09 19:00:00;97.0;101.0;93.0;89.0;113.0;95.0;121.0;112.0
2017-07-09 20:00:00;91.0;103.0;84.0;92.0;100.0;85.0;104.0;92.0
2017-07-09 21:00:00;71.0;80.0;64.0;92.0;80.0;65.0;92.0;88.0
2017-07-09 22:00:00;62.0;73.0;64.0;77.0;75.0;68.0;96.0;91.0
2017-07-09 23:00:00;62.0;78.0;62.0;79.0;70.0;71.0;91.0;91.0
2017-07-10 00:00:00;59.0;72.0;64.0;80.0;52.0;69.0;87.0;83.0
2017-07-10 01:00:00;64.0;53.0;66.0;76.0;35.0;64.0;66.0;72.0
2017-07-10 02:00:00;69.0;44.0;65.0;54.0;33.0;60.0;42.0;51.0
2017-07-10 03:00:00;53.0;50.0;58.0;19.0;18.0;56.0;39.0;59.0
2017-07-10 04:00:00;62.0;42.0;67.0;6.0;12.0;48.0;16.0;43.0
2017-07-10 05:00:00;55.0;30.0;62.0;1.0;7.0;35.0;12.0;29.0
2017-07-10 06:00:00;39.0;19.0;36.0;1.0;2.0;26.0;11.0;24.0
2017-07-10 07:00:00;29.0;44.0;27.0;2.0;3.0;18.0;29.0;16.0
2017-07-10 08:00:00;23.0;49.0;19.0;5.0;14.0;27.0;55.0;15.0
2017-07-10 09:00:00;35.0;48.0;40.0;17.0;24.0;46.0;64.0;75.0
2017-07-10 10:00:00;70.0;77.0;51.0;64.0;81.0;67.0;81.0;88.0
2017-07-10 11:00:00;80.0;81.0;64.0;76.0;93.0;71.0;101.0;91.0
2017-07-10 12:00:00;78.0;80.0;55.0;81.0;93.0;77.0;104.0;91.0
2017-07-10 13:00:00;74.0;83.0;66.0;87.0;97.0;82.0;109.0;98.0
2017-07-10 14:00:00;72.0;82.0;62.0;88.0;94.0;72.0;106.0;94.0
2017-07-10 15:00:00;77.0;89.0;72.0;83.0;89.0;67.0;101.0;87.0
2017-07-10 16:00:00;61.0;86.0;68.0;86.0;84.0;74.0;102.0;80.0
2017-07-10 17:00:00;65.0;84.0;57.0;91.0;89.0;90.0;98.0;90.0
2017-07-10 18:00:00;50.0;77.0;40.0;79.0;88.0;85.0;94.0;92.0
2017-07-10 19:00:00;46.0;66.0;32.0;65.0;79.0;66.0;85.0;83.0
2017-07-10 20:00:00;31.0;66.0;18.0;61.0;75.0;61.0;59.0;79.0
2017-07-10 21:00:00;30.0;45.0;18.0;58.0;61.0;60.0;53.0;77.0
2017-07-10 22:00:00;38.0;26.0;34.0;56.0;61.0;54.0;63.0;80.0
2017-07-10 23:00:00;55.0;58.0;52.0;42.0;58.0;55.0;80.0;85.0
